"EID","ProjectID","BiddingDate","SameProvince"
"694770223","4658067","2014-10","1"
"694770223","4106932","2014-04","1"
"694770223","4107280","2014-04","1"
"694770223","4595822","2014-09","1"
"694770223","5102970","2015-03","1"
"694770223","4761763","2014-11","1"
"694770223","4142828","2014-05","1"
"694770223","4644251","2014-10","1"
"694770223","4878545","2014-12","1"
"694770223","4106630","2014-04","1"
"694770223","4021873","2014-02","1"
"694770223","4199550","2014-05","1"
"694770223","4205581","2014-04","1"
"694770223","4010988","2014-02","1"
"694770223","4248774","2014-06","1"
"694770223","4197845","2014-05","1"
"694770223","4584062","2014-09","1"
"694770223","4010987","2014-02","1"
"694770223","4023513","2014-02","1"
"694770223","4805826","2014-12","1"
"694770223","4814874","2014-12","1"
"694770223","4210794","2014-05","1"
"694770223","4107047","2014-04","1"
"694770223","4106930","2014-04","1"
"694770223","4899758","2015-01","1"
"694770223","4502143","2014-09","1"
"694770223","3997840","2014-01","1"
"694770223","4940686","2015-01","1"
"694770223","4209038","2014-04","1"
"694770223","4601785","2014-09","1"
"694770223","4126191","2014-04","1"
"694770223","4010986","2014-02","1"
"694770223","4836619","2014-12","1"
"694770223","4668410","2014-10","1"
"694770223","4142715","2014-05","1"
"694770223","4196982","2014-05","1"
"694770223","4103275","2014-04","1"
"694770223","3983451","2014-01","1"
"694770223","4240256","2014-06","1"
"694770223","4825643","2014-12","1"
"694770223","4004381","2014-01","1"
"694770223","4198889","2014-05","1"
"694770223","4240890","2014-06","1"
"694770223","4104445","2014-04","1"
"694770223","4103013","2014-04","1"
"694770223","4898534","2015-01","1"
"694770223","4106516","2014-04","1"
"694770223","3163085","2013-11","1"
"694770223","3137004","2013-11","1"
"694770223","5368048","2015-06","1"
"694770223","4203397","2014-05","1"
"694770223","4928551","2015-01","1"
"694770223","4205621","2014-04","1"
"694770223","4682973","2014-10","1"
"694770223","4674298","2014-10","1"
"694770223","4198047","2014-05","1"
"694770223","4658075","2014-10","1"
"694770223","4446772","2014-08","1"
"694770223","3970209","2014-01","1"
"320953178","4084264","2014-04","1"
"320953178","4318480","2014-07","0"
"320953178","4842793","2014-12","0"
"320953178","5249493","2015-04","1"
"320953178","5571168","2015-07","0"
"320953178","4155986","2014-05","0"
"320953178","4162570","2014-05","0"
"320953178","4830307","2014-12","0"
"320953178","4041498","2014-03","1"
"320953178","5729937","2015-08","0"
"320953178","5106690","2015-03","0"
"320953178","4878753","2014-12","0"
"946339565","5260229","2015-05","1"
"480522053","5615649","2015-07","0"
"480522053","5596653","2015-07","0"
"129370610","4895002","2014-12","1"
"380561636","5773386","2015-08","0"
"380561636","5773393","2015-08","0"
"380561636","5471057","2015-06","0"
"380561636","5773459","2015-08","0"
"380561636","5773454","2015-08","0"
"380561636","5773376","2015-08","0"
"533909097","3197893","2013-12","1"
"533909097","3030072","2013-09","0"
"533909097","3073117","2013-10","0"
"533909097","3090942","2013-10","0"
"533909097","3121495","2013-11","0"
"533909097","3067155","2013-10","0"
"533909097","3031059","2013-09","0"
"533909097","5299616","2015-05","0"
"533909097","3028857","2013-09","0"
"533909097","4387573","2014-07","0"
"533909097","4642976","2014-10","0"
"533909097","3028807","2013-09","0"
"533909097","3118502","2013-11","0"
"533909097","3063413","2013-10","0"
"533909097","4347729","2014-07","0"
"533909097","3119656","2013-11","0"
"533909097","4130805","2014-04","0"
"533909097","5049680","2015-03","0"
"533909097","4034646","2014-02","0"
"533909097","4681046","2014-10","0"
"533909097","4622490","2014-10","1"
"533909097","4212936","2014-05","0"
"533909097","4868346","2014-12","0"
"533909097","4667690","2014-10","0"
"533909097","4636608","2014-10","0"
"533909097","5242219","2015-04","1"
"533909097","5114643","2015-03","0"
"533909097","4975703","2015-01","0"
"533909097","4900853","2015-01","0"
"533909097","4963881","2015-01","0"
"533909097","5090765","2015-03","0"
"533909097","5781404","2015-08","1"
"533909097","4094652","2014-04","0"
"533909097","4959635","2015-01","0"
"533909097","5356646","2015-05","0"
"533909097","4011385","2014-02","0"
"533909097","5617428","2015-07","0"
"533909097","5341915","2015-05","0"
"533909097","4943098","2015-01","0"
"533909097","4139582","2014-05","1"
"533909097","4130806","2014-04","0"
"533909097","5133032","2015-03","0"
"533909097","4918058","2015-01","0"
"533909097","4018612","2014-02","0"
"533909097","3089650","2013-10","0"
"533909097","4777762","2014-11","0"
"157711996","3192094","2013-12","1"
"376095529","5686468","2015-08","1"
"587683002","3076708","2013-10","0"
"370615664","3037732","2013-10","1"
"370615664","3228503","2013-12","1"
"370615664","3195831","2013-12","1"
"370615664","3087934","2013-10","1"
"370615664","3140669","2013-11","1"
"370615664","3233090","2013-12","1"
"370615664","4483792","2014-08","1"
"370615664","4585820","2014-09","1"
"370615664","4208088","2014-05","1"
"370615664","5110731","2015-03","1"
"370615664","5166566","2015-04","1"
"370615664","4338652","2014-07","1"
"370615664","5492855","2015-07","1"
"370615664","4206117","2014-04","1"
"370615664","5569608","2015-07","1"
"370615664","4585821","2014-09","1"
"370615664","5230406","2015-04","1"
"370615664","4551691","2014-09","1"
"370615664","4756716","2014-11","1"
"370615664","4767424","2014-11","1"
"370615664","5413691","2015-06","1"
"370615664","4606266","2014-10","1"
"370615664","4194388","2014-05","1"
"370615664","5091870","2015-03","1"
"370615664","5103775","2015-03","1"
"370615664","4768784","2014-11","1"
"370615664","4207575","2014-05","0"
"370615664","4406483","2014-07","1"
"370615664","5446412","2015-06","1"
"370615664","4777783","2014-11","1"
"370615664","2994841","2013-09","1"
"370615664","4280292","2014-06","1"
"1410622680","3205910","2013-12","0"
"1329903748","4789238","2014-12","1"
"1329903748","5343208","2015-05","1"
"1067623009","4194403","2014-05","1"
"549233020","4650897","2014-10","0"
"549233020","5328387","2015-05","1"
"549233020","4225081","2014-06","0"
"549233020","5332474","2015-05","0"
"549233020","4745707","2014-11","0"
"456294868","5202413","2015-04","1"
"258206400","3174425","2013-12","1"
"258206400","4132013","2014-04","1"
"258206400","5199233","2015-04","1"
"258206400","4105745","2014-04","1"
"258206400","3077734","2013-10","1"
"1126727441","3080216","2013-10","1"
"1150947593","5382752","2015-06","1"
"429603669","5557334","2015-07","0"
"429603669","4507705","2014-09","0"
"429603669","4471856","2014-08","0"
"43185546","4651852","2014-10","1"
"501261579","4784220","2014-11","1"
"501261579","3222408","2013-12","1"
"550672907","3069659","2013-10","1"
"550672907","3043301","2013-10","1"
"550672907","4241098","2014-06","1"
"550672907","4240056","2014-06","1"
"886976752","3055113","2013-10","1"
"775525649","3076321","2013-10","0"
"775525649","3228332","2013-12","0"
"775525649","5050333","2015-03","0"
"775525649","5534353","2015-07","0"
"775525649","5655292","2015-08","0"
"775525649","4984914","2015-02","0"
"775525649","3020690","2013-09","1"
"775525649","4516871","2014-09","0"
"775525649","4003956","2014-01","1"
"775525649","4539190","2014-09","0"
"775525649","4985726","2015-02","0"
"775525649","4721230","2014-11","0"
"775525649","4624176","2014-10","0"
"775525649","4490425","2014-08","0"
"775525649","5454114","2015-06","0"
"775525649","5080855","2015-03","0"
"775525649","4396649","2014-07","1"
"775525649","5482616","2015-06","0"
"775525649","4393717","2014-07","0"
"775525649","5112565","2015-03","1"
"775525649","4869903","2014-12","1"
"775525649","4944623","2015-01","1"
"775525649","5041401","2015-03","0"
"775525649","5132212","2015-03","0"
"775525649","4021174","2014-02","0"
"775525649","5290524","2015-05","0"
"775525649","3023614","2013-09","1"
"775525649","5535265","2015-07","0"
"775525649","4714234","2014-11","0"
"498099122","4811802","2014-12","1"
"498099122","4693556","2014-11","1"
"498099122","5067388","2015-03","1"
"498099122","3983117","2014-01","1"
"1461943584","3070529","2013-10","1"
"1461943584","5488013","2015-06","1"
"586176974","4533565","2014-09","0"
"805177196","5007045","2015-02","1"
"805177196","4018916","2014-02","1"
"805177196","4139725","2014-05","1"
"805177196","4899865","2015-01","1"
"805177196","4817115","2014-12","1"
"1353013974","3021080","2013-09","1"
"1353013974","5769290","2015-08","1"
"1353013974","4759137","2014-11","1"
"1176004578","4819609","2014-12","0"
"1176004578","4880119","2014-12","0"
"1176004578","4978622","2015-02","0"
"1176004578","5432759","2015-06","0"
"1176004578","5721613","2015-08","0"
"1176004578","5393310","2015-06","0"
"1176004578","4069913","2014-03","0"
"1176004578","4010322","2014-02","1"
"518517179","5359055","2015-06","0"
"518517179","3219546","2013-12","0"
"518517179","4836057","2014-12","0"
"1226115544","5001147","2015-02","1"
"200063108","5501184","2015-07","0"
"1073477099","4216181","2014-05","0"
"1073477099","5441243","2015-06","0"
"296494219","3002297","2013-09","0"
"296494219","4054463","2014-03","0"
"296494219","4651105","2014-10","0"
"535816397","4032119","2014-02","1"
"913220708","4811842","2014-12","0"
"913220708","4818609","2014-12","0"
"913220708","3051766","2013-10","0"
"913220708","5499398","2015-07","0"
"913220708","3093674","2013-10","0"
"913220708","5562809","2015-07","0"
"913220708","3143135","2013-11","0"
"913220708","3009665","2013-09","0"
"913220708","4785288","2014-11","0"
"913220708","3143907","2013-11","0"
"913220708","4786376","2014-11","0"
"913220708","4807796","2014-12","0"
"913220708","3240700","2013-12","0"
"913220708","4874521","2014-12","0"
"913220708","4969850","2015-01","0"
"913220708","3074337","2013-10","0"
"913220708","3120413","2013-11","0"
"913220708","5264199","2015-05","0"
"913220708","3195895","2013-12","0"
"913220708","5504573","2015-07","0"
"913220708","4842646","2014-12","0"
"913220708","4822910","2014-12","0"
"913220708","3131719","2013-11","0"
"913220708","2997088","2013-09","0"
"913220708","4741925","2014-11","0"
"913220708","4292019","2014-06","0"
"913220708","4384443","2014-07","1"
"913220708","4703654","2014-11","0"
"913220708","4809562","2014-12","0"
"913220708","5769166","2015-08","1"
"913220708","5679784","2015-08","0"
"913220708","4258338","2014-06","1"
"913220708","4608491","2014-10","0"
"913220708","4517405","2014-09","0"
"913220708","4656815","2014-10","0"
"913220708","5535138","2015-07","1"
"913220708","4874200","2014-12","0"
"913220708","4787779","2014-11","0"
"913220708","5235007","2015-04","1"
"913220708","4792483","2014-12","0"
"913220708","4705682","2014-11","0"
"913220708","5601365","2015-07","1"
"913220708","4651815","2014-10","0"
"913220708","4964148","2015-01","1"
"913220708","4702204","2014-11","0"
"913220708","4968919","2015-01","0"
"913220708","4806051","2014-12","0"
"913220708","4790075","2014-12","0"
"913220708","4506111","2014-09","0"
"913220708","5204097","2015-04","0"
"913220708","4623269","2014-10","0"
"913220708","3131722","2013-11","0"
"913220708","3160062","2013-11","0"
"913220708","4345421","2014-07","1"
"913220708","4350785","2014-07","1"
"913220708","5280504","2015-05","1"
"787298217","5407509","2015-06","1"
"289317988","3117602","2013-11","0"
"289317988","3031458","2013-09","0"
"289317988","2972711","2013-09","1"
"289317988","2991515","2013-09","0"
"289317988","3238840","2013-12","0"
"289317988","5621664","2015-07","0"
"289317988","5323825","2015-05","0"
"289317988","3161167","2013-11","0"
"289317988","5703561","2015-08","0"
"289317988","3020754","2013-09","0"
"289317988","5248268","2015-04","0"
"289317988","3024560","2013-09","0"
"289317988","3182753","2013-12","1"
"289317988","5267418","2015-05","0"
"289317988","3090676","2013-10","1"
"289317988","5441505","2015-06","0"
"289317988","3007848","2013-09","1"
"289317988","5327344","2015-05","0"
"289317988","5493803","2015-07","0"
"289317988","3199580","2013-12","0"
"289317988","2992520","2013-09","0"
"289317988","3215910","2013-12","1"
"289317988","3116942","2013-11","1"
"289317988","3142427","2013-11","1"
"289317988","3201022","2013-12","0"
"289317988","3055405","2013-10","1"
"289317988","3144175","2013-11","0"
"289317988","3117770","2013-11","0"
"289317988","3179118","2013-12","0"
"289317988","3075831","2013-10","0"
"289317988","3169221","2013-11","0"
"289317988","3079643","2013-10","1"
"289317988","3135009","2013-11","1"
"289317988","3177693","2013-12","0"
"289317988","3113714","2013-11","1"
"289317988","3026742","2013-09","1"
"289317988","3148516","2013-11","0"
"289317988","4998379","2015-02","0"
"289317988","3189158","2013-12","0"
"289317988","3218462","2013-12","1"
"289317988","3116937","2013-11","1"
"289317988","3117103","2013-11","1"
"289317988","5333678","2015-05","0"
"289317988","3215683","2013-12","1"
"289317988","5734701","2015-08","0"
"289317988","3099524","2013-11","0"
"289317988","3118891","2013-11","0"
"289317988","5158597","2015-04","0"
"289317988","3004022","2013-09","0"
"289317988","4852168","2014-12","0"
"289317988","3116936","2013-11","1"
"289317988","4263245","2014-06","0"
"289317988","5264400","2015-05","0"
"289317988","5533632","2015-07","0"
"289317988","3058636","2013-10","1"
"289317988","3185994","2013-12","1"
"289317988","3146882","2013-11","0"
"289317988","3192093","2013-12","1"
"289317988","5160054","2015-04","0"
"289317988","4975837","2015-01","0"
"289317988","3201383","2013-12","0"
"289317988","3099907","2013-11","0"
"289317988","3088470","2013-10","0"
"289317988","3149812","2013-11","0"
"289317988","5377997","2015-06","0"
"289317988","5733652","2015-08","0"
"289317988","4476749","2014-08","0"
"289317988","4800886","2014-12","0"
"289317988","4548163","2014-09","0"
"289317988","4154445","2014-05","1"
"289317988","4769150","2014-11","1"
"289317988","3107297","2013-11","0"
"289317988","4270672","2014-06","1"
"289317988","5654867","2015-08","0"
"289317988","4068977","2014-03","1"
"289317988","4270422","2014-06","1"
"289317988","5749028","2015-08","0"
"289317988","5501028","2015-07","0"
"289317988","4331537","2014-07","0"
"289317988","5128892","2015-03","0"
"289317988","4727213","2014-11","0"
"289317988","5593512","2015-07","0"
"289317988","4780513","2014-11","0"
"289317988","4322429","2014-07","0"
"289317988","4568582","2014-09","0"
"289317988","4403376","2014-07","1"
"289317988","4819663","2014-12","0"
"289317988","5705284","2015-08","0"
"289317988","4264437","2014-06","0"
"289317988","4885839","2014-12","0"
"289317988","5312414","2015-05","1"
"289317988","5400095","2015-06","0"
"289317988","4297411","2014-06","0"
"289317988","5243524","2015-04","0"
"289317988","4701069","2014-11","0"
"289317988","4290828","2014-06","0"
"289317988","5489820","2015-06","1"
"289317988","5548287","2015-07","1"
"289317988","5181708","2015-04","0"
"289317988","4126240","2014-04","0"
"289317988","4135814","2014-04","1"
"289317988","5629368","2015-07","0"
"289317988","4853124","2014-12","1"
"289317988","5485848","2015-06","0"
"289317988","4843504","2014-12","1"
"289317988","4988435","2015-02","0"
"289317988","4385209","2014-07","0"
"289317988","4665376","2014-10","0"
"289317988","3974696","2014-01","0"
"289317988","5222123","2015-04","0"
"289317988","4470229","2014-08","0"
"289317988","5775682","2015-08","0"
"289317988","5638985","2015-07","0"
"289317988","4073517","2014-03","0"
"289317988","4208073","2014-05","0"
"289317988","4711407","2014-11","0"
"289317988","5673381","2015-08","0"
"289317988","3974163","2014-01","1"
"289317988","4243687","2014-06","0"
"289317988","5392001","2015-06","0"
"289317988","5666499","2015-08","0"
"289317988","4979404","2015-02","0"
"289317988","5184334","2015-04","0"
"289317988","5505652","2015-07","0"
"289317988","4127267","2014-04","0"
"289317988","4663325","2014-10","1"
"289317988","5225338","2015-04","1"
"289317988","5521335","2015-07","0"
"289317988","5284956","2015-05","0"
"289317988","4061491","2014-03","0"
"289317988","5331731","2015-05","1"
"289317988","4075757","2014-03","1"
"289317988","4547317","2014-09","1"
"289317988","5366763","2015-06","0"
"289317988","4487156","2014-08","1"
"289317988","4622838","2014-10","0"
"289317988","4952264","2015-01","0"
"289317988","4871040","2014-12","0"
"289317988","5377565","2015-06","1"
"289317988","5759066","2015-08","0"
"289317988","4106126","2014-04","0"
"289317988","5376004","2015-06","0"
"289317988","4263015","2014-06","1"
"289317988","5740117","2015-08","0"
"289317988","5049818","2015-03","0"
"289317988","5638986","2015-07","0"
"289317988","4607928","2014-10","0"
"289317988","4789639","2014-12","1"
"289317988","4071285","2014-03","1"
"289317988","5460592","2015-06","0"
"289317988","4884548","2014-12","0"
"289317988","5236270","2015-04","0"
"289317988","4296634","2014-06","0"
"289317988","5488714","2015-06","0"
"289317988","4422100","2014-08","0"
"289317988","4135758","2014-04","1"
"289317988","5461222","2015-06","1"
"289317988","4860337","2014-12","1"
"289317988","4084495","2014-04","0"
"289317988","4628662","2014-10","0"
"289317988","5539520","2015-07","1"
"289317988","4506129","2014-09","0"
"289317988","4165523","2014-05","0"
"289317988","5467915","2015-06","0"
"289317988","4848864","2014-12","0"
"289317988","4246168","2014-06","0"
"289317988","4974754","2015-01","0"
"289317988","4621613","2014-10","1"
"289317988","5243683","2015-04","0"
"289317988","4637847","2014-10","0"
"289317988","4047735","2014-03","0"
"289317988","5654860","2015-08","0"
"289317988","5639425","2015-07","0"
"289317988","5698556","2015-08","0"
"289317988","4246334","2014-06","0"
"289317988","4754839","2014-11","1"
"289317988","5693988","2015-08","0"
"289317988","4263756","2014-06","0"
"289317988","5013323","2015-02","0"
"289317988","4334332","2014-07","1"
"289317988","4827015","2014-12","0"
"289317988","5493268","2015-07","0"
"289317988","4393477","2014-07","1"
"289317988","4246039","2014-06","1"
"289317988","5475019","2015-06","1"
"289317988","5637111","2015-07","1"
"289317988","5582171","2015-07","1"
"289317988","5265767","2015-05","0"
"289317988","4348980","2014-07","0"
"289317988","5146597","2015-03","0"
"289317988","5381239","2015-06","0"
"289317988","5530311","2015-07","0"
"289317988","5363426","2015-06","0"
"289317988","5652777","2015-08","0"
"289317988","5036685","2015-03","0"
"289317988","4958130","2015-01","0"
"289317988","3967524","2014-01","0"
"289317988","5361774","2015-06","0"
"289317988","4427701","2014-08","0"
"289317988","4663360","2014-10","1"
"289317988","4764238","2014-11","1"
"289317988","5538738","2015-07","0"
"289317988","4326281","2014-07","1"
"289317988","4311793","2014-07","0"
"289317988","4244775","2014-06","0"
"289317988","5198717","2015-04","1"
"289317988","4484724","2014-08","0"
"289317988","4865954","2014-12","0"
"289317988","4773678","2014-11","1"
"289317988","4786956","2014-11","1"
"289317988","4891275","2014-12","1"
"289317988","5264259","2015-05","1"
"289317988","5607201","2015-07","0"
"289317988","4546270","2014-09","0"
"289317988","4836987","2014-12","1"
"289317988","4066064","2014-03","1"
"289317988","4100991","2014-04","1"
"289317988","4229585","2014-06","1"
"289317988","4182066","2014-05","0"
"289317988","4509110","2014-09","0"
"289317988","4369858","2014-07","0"
"289317988","4480383","2014-08","0"
"289317988","5615439","2015-07","0"
"289317988","4750462","2014-11","0"
"289317988","5486014","2015-06","0"
"289317988","4767176","2014-11","1"
"289317988","4861976","2014-12","0"
"289317988","5549732","2015-07","0"
"289317988","5146652","2015-03","1"
"289317988","4882347","2014-12","0"
"289317988","4621626","2014-10","1"
"289317988","4935906","2015-01","0"
"289317988","4060312","2014-03","1"
"289317988","5704653","2015-08","0"
"289317988","4518878","2014-09","1"
"289317988","4327329","2014-07","0"
"289317988","4177894","2014-05","1"
"289317988","5633526","2015-07","0"
"289317988","4182064","2014-05","0"
"289317988","4674636","2014-10","0"
"289317988","4350050","2014-07","1"
"289317988","4488425","2014-08","0"
"289317988","5432634","2015-06","0"
"289317988","4358577","2014-07","0"
"289317988","5280224","2015-05","1"
"289317988","4233422","2014-06","1"
"289317988","4305963","2014-07","0"
"289317988","4509639","2014-09","1"
"289317988","5180177","2015-04","0"
"289317988","4972701","2015-01","1"
"289317988","4151262","2014-05","0"
"289317988","4091255","2014-04","0"
"289317988","5372898","2015-06","1"
"289317988","4303551","2014-07","0"
"289317988","4097838","2014-04","0"
"289317988","4743614","2014-11","1"
"289317988","4078435","2014-04","0"
"289317988","4167625","2014-05","0"
"289317988","4769151","2014-11","1"
"289317988","4133895","2014-04","0"
"289317988","4056551","2014-03","0"
"289317988","5556029","2015-07","1"
"289317988","4056401","2014-03","0"
"289317988","4136114","2014-04","0"
"289317988","4283763","2014-06","0"
"289317988","4769140","2014-11","1"
"289317988","4620261","2014-10","0"
"289317988","3987720","2014-01","0"
"289317988","4154331","2014-05","0"
"289317988","5002424","2015-02","0"
"289317988","4451381","2014-08","1"
"289317988","4035108","2014-03","0"
"289317988","4917741","2015-01","0"
"289317988","4584347","2014-09","0"
"289317988","4023207","2014-02","0"
"289317988","4601181","2014-09","0"
"289317988","4823887","2014-12","1"
"289317988","5615784","2015-07","1"
"289317988","4786922","2014-11","1"
"289317988","5428782","2015-06","0"
"289317988","4935907","2015-01","0"
"289317988","5395585","2015-06","0"
"289317988","5409007","2015-06","0"
"289317988","4260827","2014-06","0"
"289317988","5013553","2015-02","0"
"289317988","4728550","2014-11","0"
"289317988","4837513","2014-12","1"
"289317988","4663311","2014-10","1"
"289317988","4985739","2015-02","0"
"289317988","3197005","2013-12","1"
"289317988","2983208","2013-09","1"
"289317988","5684601","2015-08","0"
"289317988","4769247","2014-11","1"
"289317988","3025184","2013-09","0"
"289317988","3975329","2014-01","0"
"289317988","3975722","2014-01","1"
"289317988","4985879","2015-02","0"
"289317988","5636862","2015-07","1"
"289317988","4889559","2014-12","0"
"289317988","4050149","2014-03","0"
"289317988","5731311","2015-08","0"
"289317988","4608879","2014-10","0"
"696945076","3214572","2013-12","0"
"696945076","3014145","2013-09","0"
"696945076","3108347","2013-11","0"
"696945076","3966247","2014-01","0"
"696945076","3196507","2013-12","1"
"696945076","3010154","2013-09","0"
"696945076","3223374","2013-12","0"
"696945076","3153583","2013-11","0"
"696945076","4835704","2014-12","0"
"696945076","3102157","2013-11","0"
"696945076","3228646","2013-12","0"
"696945076","3137972","2013-11","0"
"696945076","3234582","2013-12","0"
"696945076","3131061","2013-11","0"
"696945076","3111038","2013-11","0"
"696945076","4699372","2014-11","1"
"696945076","4756082","2014-11","0"
"696945076","5606690","2015-07","0"
"696945076","4586322","2014-09","0"
"696945076","4698062","2014-11","0"
"696945076","5264351","2015-05","0"
"696945076","5571315","2015-07","0"
"696945076","5481203","2015-06","1"
"696945076","4134751","2014-04","0"
"696945076","4968916","2015-01","0"
"696945076","5037416","2015-03","0"
"696945076","4124535","2014-04","1"
"696945076","4505762","2014-09","0"
"696945076","4827624","2014-12","1"
"696945076","5606580","2015-07","0"
"696945076","4785938","2014-11","0"
"696945076","4127086","2014-04","0"
"696945076","5563546","2015-07","0"
"696945076","4842887","2014-12","1"
"696945076","4535021","2014-09","0"
"696945076","4881311","2014-12","0"
"696945076","4806056","2014-12","1"
"696945076","4579717","2014-09","0"
"696945076","5563539","2015-07","0"
"696945076","5332260","2015-05","0"
"696945076","4943638","2015-01","0"
"696945076","4046100","2014-03","0"
"696945076","4940350","2015-01","0"
"696945076","4504566","2014-09","0"
"696945076","4933867","2015-01","0"
"696945076","4874643","2014-12","1"
"696945076","4231866","2014-06","0"
"696945076","5606774","2015-07","0"
"696945076","5563438","2015-07","0"
"696945076","4685135","2014-10","1"
"696945076","4969084","2015-01","0"
"696945076","4789629","2014-12","0"
"696945076","5247603","2015-04","0"
"696945076","5702649","2015-08","1"
"696945076","4018978","2014-02","1"
"1429199952","5789445","2015-08","1"
"1429199952","4626726","2014-10","1"
"1429199952","5434969","2015-06","1"
"1429199952","5596165","2015-07","1"
"794346438","5558675","2015-07","0"
"637163795","4075528","2014-03","0"
"401622217","4491428","2014-08","1"
"401622217","4472605","2014-08","1"
"401622217","4463920","2014-08","1"
"401622217","5762986","2015-08","1"
"401622217","4491428","2014-08","1"
"401622217","5408985","2015-06","1"
"147387984","4985241","2015-02","1"
"995253795","3109072","2013-11","1"
"36368119","3209784","2013-12","1"
"36368119","3244484","2013-12","1"
"36368119","3075985","2013-10","1"
"36368119","3070904","2013-10","1"
"36368119","3239704","2013-12","1"
"36368119","5439954","2015-06","1"
"36368119","4777793","2014-11","1"
"36368119","5246347","2015-04","1"
"36368119","4695037","2014-11","1"
"36368119","5425403","2015-06","1"
"36368119","4950882","2015-01","1"
"36368119","4801839","2014-12","1"
"36368119","5380463","2015-06","1"
"36368119","4735601","2014-11","1"
"36368119","5418971","2015-06","1"
"36368119","4107454","2014-04","1"
"36368119","5466106","2015-06","1"
"36368119","5234944","2015-04","1"
"36368119","4104325","2014-04","1"
"36368119","4210683","2014-05","1"
"36368119","4801169","2014-12","1"
"36368119","4735605","2014-11","1"
"36368119","4735592","2014-11","1"
"36368119","5466203","2015-06","1"
"36368119","4869386","2014-12","1"
"36368119","4331300","2014-07","1"
"36368119","4817488","2014-12","1"
"36368119","4775786","2014-11","1"
"36368119","4805850","2014-12","1"
"36368119","4541575","2014-09","1"
"36368119","5500482","2015-07","1"
"36368119","5341090","2015-05","1"
"36368119","4703516","2014-11","1"
"36368119","4761944","2014-11","1"
"36368119","4505718","2014-09","1"
"36368119","4825615","2014-12","1"
"36368119","4832444","2014-12","1"
"36368119","5393840","2015-06","1"
"36368119","5402027","2015-06","1"
"36368119","4812423","2014-12","1"
"36368119","4198148","2014-05","1"
"36368119","5026028","2015-02","1"
"36368119","3994797","2014-01","1"
"36368119","4102936","2014-04","1"
"36368119","5157860","2015-04","1"
"36368119","4537211","2014-09","1"
"36368119","3969706","2014-01","1"
"36368119","3994407","2014-01","1"
"36368119","4986132","2015-02","1"
"36368119","4462126","2014-08","1"
"36368119","4497395","2014-08","1"
"36368119","4205574","2014-04","1"
"36368119","4949216","2015-01","1"
"36368119","4821428","2014-12","1"
"36368119","5569656","2015-07","1"
"36368119","4357524","2014-07","1"
"36368119","4815563","2014-12","1"
"36368119","4205714","2014-04","1"
"36368119","4380293","2014-07","1"
"36368119","5157858","2015-04","1"
"1282805115","3012354","2013-09","1"
"1282805115","3132076","2013-11","1"
"1282805115","3031060","2013-09","0"
"1282805115","3183101","2013-12","0"
"1282805115","3168483","2013-11","1"
"1282805115","3028945","2013-09","0"
"1282805115","3217598","2013-12","1"
"1282805115","3194489","2013-12","0"
"1282805115","3226684","2013-12","1"
"1282805115","3168184","2013-11","1"
"1282805115","3122225","2013-11","0"
"1282805115","3184243","2013-12","0"
"146218058","4968165","2015-01","1"
"146218058","3199994","2013-12","0"
"146218058","4258858","2014-06","0"
"146218058","4439579","2014-08","1"
"146218058","4971787","2015-01","0"
"146218058","4733354","2014-11","1"
"146218058","4750119","2014-11","0"
"146218058","4188195","2014-05","0"
"146218058","4980720","2015-02","0"
"146218058","5538061","2015-07","1"
"237046091","4028186","2014-02","1"
"1407250637","3042106","2013-10","0"
"1407250637","3051710","2013-10","0"
"1407250637","3064571","2013-10","0"
"1407250637","3053666","2013-10","0"
"229248866","5722745","2015-08","0"
"261350905","5428924","2015-06","1"
"242326708","4890572","2014-12","1"
"242326708","4760366","2014-11","1"
"242326708","4660252","2014-10","0"
"242326708","4739313","2014-11","1"
"242326708","5373896","2015-06","1"
"14587157","5263550","2015-05","1"
"14587157","5321688","2015-05","1"
"14587157","5438559","2015-06","1"
"14587157","5295367","2015-05","1"
"14587157","5255058","2015-05","1"
"944314831","5577645","2015-07","0"
"353533713","3229842","2013-12","1"
"353533713","3020816","2013-09","1"
"353533713","5136203","2015-03","1"
"353533713","4396649","2014-07","1"
"353533713","4869903","2014-12","1"
"353533713","5454402","2015-06","1"
"353533713","4895002","2014-12","1"
"541627475","3240165","2013-12","1"
"812123749","3110543","2013-11","1"
"923699952","4404433","2014-07","1"
"923699952","5562381","2015-07","1"
"1452122325","3242672","2013-12","1"
"1452122325","3110687","2013-11","1"
"1452122325","5691292","2015-08","1"
"1452122325","4168069","2014-05","1"
"1452122325","4005245","2014-01","1"
"1452122325","4068808","2014-03","1"
"1452122325","5752309","2015-08","0"
"1452122325","4298469","2014-06","1"
"1452122325","5439527","2015-06","1"
"1452122325","5675532","2015-08","1"
"1452122325","5248168","2015-04","0"
"1452122325","5591234","2015-07","1"
"1452122325","5602321","2015-07","1"
"1452122325","5307619","2015-05","0"
"1452122325","4421189","2014-08","1"
"1452122325","5601952","2015-07","1"
"1452122325","3990104","2014-01","1"
"1452122325","4562323","2014-09","1"
"1452122325","4472037","2014-08","1"
"1452122325","5624162","2015-07","1"
"946700756","4856780","2014-12","0"
"1100936718","3046824","2013-10","1"
"1100936718","4148762","2014-05","1"
"1100936718","4229801","2014-06","1"
"1100936718","4676798","2014-10","1"
"1100936718","4086658","2014-04","1"
