EID,Y,EndDate
"1139182905",0,""
"811794219",0,""
"751114398",0,""
"1278896531",0,""
"21453821",0,""
"1168464893",0,""
"1125557251",0,""
"1449986824",1,"201607"
"735326056",0,""
"116097117",0,""
"772061901",1,"201607"
"34507153",0,""
"799181201",0,""
"875612004",0,""
"766902740",0,""
"722272724",0,""
"1197306567",0,""
"759008569",0,""
"1141345593",0,""
"394884038",0,""
"369790010",0,""
"1186988245",0,""
"370940062",0,""
"753277086",0,""
"11396962",0,""
"1166302205",0,""
"409522328",0,""
"740223754",0,""
"69080310",0,""
"690406401",0,""
"797018513",1,"201701"
"761171257",0,""
"1143508281",0,""
"378834233",0,""
"334204217",0,""
"749964346",0,""
"816119595",0,""
"722228408",0,""
"755439774",0,""
"391571298",0,""
"826432509",0,""
"1129882627",0,""
"1166618472",0,""
"407359640",0,""
"401944424",0,""
"784281448",0,""
"776387277",0,""
"1179927859",0,""
"11713229",0,""
"1213928694",0,""
"404624630",0,""
"30181777",0,""
"1161459311",1,"201607"
"1153565140",0,""
"726598100",0,""
"1192981191",1,"201707"
"1340103",0,""
"336366905",0,""
"792431674",0,""
"373358805",0,""
"773652267",0,""
"721638584",0,""
"392566942",0,""
"2335747",0,""
"116818013",0,""
"13452595",0,""
"385160438",0,""
"689751041",0,""
"10717585",0,""
"1165622828",0,""
"746062292",1,"201612"
"1165135161",0,""
"642696874",0,""
"793116459",1,"201607"
"721573048",0,""
"12392606",0,""
"414574434",0,""
"804805629",0,""
"116883549",0,""
"33340109",0,""
"11289907",0,""
"382997750",0,""
"45290742",0,""
"373782127",0,""
"781123116",0,""
"1163460140",0,""
"1208090156",0,""
"748224980",1,"201702"
"1171354311",0,""
"20286777",0,""
"726174778",0,""
"770804794",0,""
"351731925",0,""
"839909163",0,""
"1116405973",0,""
"795279147",0,""
"286990801",0,""
"375265535",0,""
"389408513",0,""
"14965660",0,""
"787533879",0,""
"404107209",0,""
"1177765074",0,""
"13876014",0,""
"1211765909",0,""
"744549227",0,""
"64754837",0,""
"354318032",0,""
"1163622096",0,""
"418250187",0,""
"728760885",0,""
"808481382",0,""
"1147833754",0,""
"822682",0,""
"19035175",1,"201605"
"1202782092",0,""
"1135870068",0,""
"775815052",0,""
"387245825",0,""
"1178838116",0,""
"1449724679",0,""
"785371191",0,""
"788606921",1,"201601"
"364374891",0,""
"1165784784",0,""
"1157890613",0,""
"1188655718",0,""
"806318694",1,"201607"
"340692378",1,"201607"
"21197863",0,""
"788106201",0,""
"1204944780",0,""
"1133707380",1,"201610"
"385083137",0,""
"775314332",0,""
"819944348",0,""
"783208503",1,"201607"
"746139593",0,""
"1165212462",0,""
"60429461",0,""
"358643408",0,""
"875939685",0,""
"777716277",0,""
"387485082",0,""
"741313497",0,""
"749207668",0,""
"583425",0,""
"8477596",1,"201608"
"1183163492",0,""
"1155488668",0,""
"792932297",0,""
"116490334",1,"201607"
"785038126",0,""
"1171277010",0,""
"20364078",0,""
"1205277845",0,""
"395973781",0,""
"830834992",0,""
"411762123",1,"201608"
"739150809",0,""
"783780825",0,""
"1209270156",0,""
"1129382004",0,""
"782303116",0,""
"722425015",1,"201607"
"366614783",0,""
"748951807",0,""
"1168024676",0,""
"1450052359",1,"201611"
"796184631",0,""
"1178521655",0,""
"733163465",0,""
"411112597",0,""
"73405589",0,""
"690537472",0,""
"36669744",1,"201612"
"801343792",0,""
"845973808",0,""
"1147077173",0,""
"392721447",0,""
"922600636",0,""
"811794316",0,""
"1144520820",0,""
"751114495",0,""
"830757788",0,""
"411684919",0,""
"397619145",0,""
"1176358967",0,""
"1218253973",0,""
"738061163",0,""
"690471936",0,""
"1157134032",0,""
"424738251",0,""
"1149239861",0,""
"1234042315",0,""
"722272821",0,""
"12547111",0,""
"369789913",1,"201607"
"796756953",0,""
"722293943",0,""
"401628060",0,""
"1164455881",0,""
"391887662",0,""
"69080213",0,""
"804912587",0,""
"422575563",0,""
"1151402549",0,""
"1231879627",0,""
"724435509",0,""
"761171354",1,"201607"
"3502694",0,""
"749964249",0,""
"367627225",1,"201607"
"922731708",0,""
"722228407",0,""
"436201217",0,""
"1279027604",0,""
"1129882724",0,""
"789696567",0,""
"1166618569",0,""
"1172033591",1,"201606"
"394050350",0,""
"360049515",0,""
"352155344",0,""
"1161459408",0,""
"412518704",0,""
"771228213",0,""
"1153565237",0,""
"1229716939",0,""
"726598197",0,""
"1145671066",0,""
"380997018",0,""
"365464537",1,"201706"
"792431577",0,""
"1138032756",1,"201708"
"416737025",0,""
"762338204",0,""
"806968220",0,""
"1186082761",0,""
"803745737",0,""
"1178188590",0,""
"13452498",0,""
"393054512",1,"201611"
"876332901",0,""
"783285707",0,""
"837746572",0,""
"1118568564",0,""
"793116556",0,""
"1279682964",0,""
"377838492",0,""
"804805532",0,""
"1150406711",0,""
"761278409",0,""
"116883550",0,""
"1180351278",0,""
"11289810",0,""
"1183086288",0,""
"781123019",0,""
"792855093",0,""
"1171354214",0,""
"20286874",0,""
"38499367",0,""
"734068852",0,""
"1222246284",0,""
"1161035892",0,""
"7071516",0,""
"1161976759",0,""
"779639735",0,""
"824269751",1,"201605"
"404107182",0,""
"786444206",0,""
"778550035",0,""
"1160887059",0,""
"1177765101",0,""
"362212176",0,""
"1163622069",0,""
"410356043",0,""
"800587238",0,""
"418250214",0,""
"765496703",0,""
"338529663",1,"201612"
"19035148",0,""
"745638900",1,"201607"
"1210676236",0,""
"820445041",0,""
"1135870095",0,""
"775815025",0,""
"377428196",0,""
"1279158677",0,""
"12802999",0,""
"777477047",0,""
"1134208073",1,"201703"
"785371218",0,""
"1175602413",0,""
"16038675",0,""
"746711888",0,""
"17962160",0,""
"1165784757",0,""
"408193355",0,""
"875874150",0,""
"798424550",0,""
"416087526",0,""
"767659391",0,""
"385322367",0,""
"822607729",0,""
"1178337423",1,"201607"
"385083164",0,""
"2746140",0,""
"1181000777",0,""
"1136370761",0,""
"400871506",0,""
"408432558",0,""
"748874576",1,"201607"
"398136496",1,"201612"
"1186493057",0,""
"387485055",0,""
"342855039",0,""
"643090088",0,""
"741313524",0,""
"1215001612",0,""
"358976500",1,"201608"
"824770417",0,""
"1207107441",1,"201608"
"1176174735",0,""
"721966262",0,""
"764090596",0,""
"8477623",0,""
"817781687",0,""
"1138533449",0,""
"748302254",0,""
"20364051",1,"201706"
"1205277872",0,""
"751037264",0,""
"13636784",0,""
"360806069",0,""
"403867979",0,""
"1221066214",0,""
"7310719",0,""
"389647743",0,""
"407860236",1,"201706"
"783780852",0,""
"747045007",1,"201701"
"364707983",1,"201702"
"1209270129",0,""
"1174012047",0,""
"782303089",1,"201607"
"722425014",0,""
"287252944",0,""
"398059292",0,""
"15722268",0,""
"23616439",0,""
"1170627511",0,""
"788290487",1,"201607"
"1123394633",1,"201611"
"1160130478",0,""
"413847634",0,""
"769899283",0,""
"353561424",0,""
"1220416688",1,"201610"
"735898448",0,""
"1147077146",0,""
"1236205030",0,""
"720110106",0,""
"756845951",0,""
"817132161",0,""
"7828097",0,""
"643483304",1,"201703"
"392721420",0,""
"754289652",0,""
"371952628",1,"201703"
"1189150863",0,""
"767164273",1,"201707"
"368777444",0,""
"751114468",0,""
"13559580",1,"201707"
"21453751",0,""
"1170187337",0,""
"830757815",0,""
"1125557321",0,""
"116097119",1,"201607"
"7387923",0,""
"690471935",0,""
"807075302",0,""
"759008639",0,""
"814969473",0,""
"5665409",0,""
"376671615",0,""
"760021135",1,"201607"
"813956977",0,""
"769326961",0,""
"722293942",0,""
"11396892",0,""
"401628087",0,""
"1164455854",0,""
"782118830",0,""
"774224659",1,"201608"
"740223824",0,""
"24450224",0,""
"841648459",0,""
"875677542",0,""
"422575590",0,""
"769065498",0,""
"1195143809",1,"201706"
"378834303",0,""
"334204287",0,""
"14709772",0,""
"794594292",0,""
"922731709",0,""
"757858447",0,""
"771489649",0,""
"722228406",0,""
"287056336",1,"201605"
"9234204",0,""
"401944494",0,""
"1158724371",0,""
"32916717",0,""
"1213928624",0,""
"742386512",0,""
"22287536",0,""
"839485771",0,""
"1229716966",0,""
"726598170",1,"201605"
"747801588",0,""
"365464564",0,""
"1200619377",0,""
"721638582",0,""
"774904036",0,""
"380001207",0,""
"1144675255",0,""
"1186082734",0,""
"387895378",0,""
"803745710",0,""
"1178188563",0,""
"31177491",0,""
"413514515",0,""
"385160368",0,""
"10717515",1,"201608"
"371619509",0,""
"775391563",1,"201608"
"1180923573",0,""
"393054539",0,""
"876332902",0,""
"1173029402",0,""
"1173516929",0,""
"791179905",0,""
"1165135231",0,""
"642696872",0,""
"36336652",0,""
"736231567",0,""
"12392676",0,""
"1142512567",0,""
"760175543",0,""
"804805559",0,""
"761278382",0,""
"798014227",0,""
"1158300909",0,""
"773228875",0,""
"390891851",0,""
"781123046",0,""
"398786022",0,""
"1171354241",1,"201605"
"1167297919",0,""
"402623871",0,""
"1116405903",0,""
"748687119",0,""
"434038459",0,""
"1176675498",0,""
"824269654",0,""
"1132045482",0,""
"405196785",0,""
"778550132",0,""
"1177765004",1,"201607"
"362212273",1,"201512"
"20124751",0,""
"690275326",0,""
"28018922",1,"201606"
"354318102",0,""
"410355946",1,"201609"
"773390971",0,""
"1182924165",0,""
"1190818336",0,""
"822752",0,""
"383159776",0,""
"745638803",0,""
"1210676333",0,""
"753532974",0,""
"371195950",1,"201509"
"820445138",0,""
"775815122",0,""
"4908731",0,""
"406269967",0,""
"116359264",0,""
"16038772",0,""
"746711985",1,"201612"
"690209790",0,""
"25856234",0,""
"356480790",0,""
"416087429",0,""
"775553659",0,""
"1157890683",0,""
"361139091",0,""
"1204944850",0,""
"1133707310",0,""
"286859727",0,""
"761928005",0,""
"1136370858",0,""
"408432655",0,""
"366537649",0,""
"1167947542",0,""
"832997610",0,""
"413924741",1,"201611"
"387485152",0,""
"643090087",1,"201611"
"405697645",0,""
"1215001709",1,"201512"
"764090693",0,""
"382920379",0,""
"583355",0,""
"1279289750",0,""
"1183163562",0,""
"1155488598",0,""
"817781590",0,""
"1449593605",0,""
"781045745",0,""
"1175269391",0,""
"410595343",0,""
"785038196",0,""
"24265868",1,"201510"
"395973711",0,""
"58266703",1,"201607"
"830834922",0,""
"779879035",0,""
"1221066117",0,""
"771984864",1,"201707"
"801993248",0,""
"389647840",0,""
"345017824",0,""
"356813715",1,"201705"
"1174011950",0,""
"782303186",0,""
"15722171",1,"201602"
"733163535",0,""
"769899380",0,""
"387562356",0,""
"73405519",0,""
"374509024",0,""
"10384493",0,""
"392721517",0,""
"1144520750",0,""
"13559483",1,"201611"
"1170187434",0,""
"1449986821",0,""
"779956239",0,""
"735326223",0,""
"389725044",1,"201612"
"71242831",0,""
"690471934",0,""
"347830038",0,""
"1157134102",0,""
"843811050",1,"201611"
"1234042245",0,""
"722272891",1,"201605"
"12547181",0,""
"922666174",0,""
"813957074",1,"201607"
"287121871",1,"201701"
"438363835",0,""
"1127720106",1,"201707"
"791859185",0,""
"1164455951",0,""
"782118927",1,"201511"
"737488911",0,""
"116162656",1,"201607"
"774224756",0,""
"391887732",0,""
"35079308",0,""
"357886897",0,""
"24450127",0,""
"349992726",0,""
"1159296790",0,""
"841648362",0,""
"724435579",1,"201611"
"378834400",0,""
"397046893",0,""
"1206350957",0,""
"757858350",0,""
"816119762",1,"201607"
"287056335",0,""
"755439941",0,""
"391571131",0,""
"1279027606",0,""
"399465302",0,""
"826432342",1,"201612"
"1129882794",0,""
"1449855749",0,""
"789696497",0,""
"1172033521",1,"201607"
"394050420",1,"201607"
"22287439",0,""
"794855658",0,""
"1161459478",0,""
"771228283",0,""
"1145671136",0,""
"643286695",1,"201607"
"792431507",0,""
"922797246",0,""
"755695662",0,""
"372106939",0,""
"1193977002",0,""
"387895281",0,""
"803745807",0,""
"759115791",1,"201606"
"116818016",0,""
"1178188660",0,""
"379513777",0,""
"10717418",0,""
"371619606",0,""
"400948613",0,""
"1173029499",0,""
"1210252677",0,""
"746062459",0,""
"346000275",0,""
"414574267",0,""
"377838422",0,""
"1142512470",0,""
"768069617",0,""
"385732593",0,""
"805908495",0,""
"1158300812",0,""
"415677300",0,""
"382997583",0,""
"45290575",0,""
"8554730",0,""
"773228778",1,"201607"
"1175192187",0,""
"38499437",0,""
"722162876",0,""
"286990806",0,""
"757602330",1,"201607"
"787534108",0,""
"405197084",0,""
"1160886857",0,""
"1211766138",0,""
"402462074",1,"201607"
"792693269",0,""
"837323285",0,""
"875808608",0,""
"418250416",0,""
"773390672",0,""
"1155727696",0,""
"1190818635",0,""
"765496501",0,""
"808481611",0,""
"822453",1,"201607"
"745639102",0,""
"1202781863",0,""
"775814823",0,""
"431876070",0,""
"12803201",0,""
"1178837887",0,""
"1449724684",0,""
"406269668",0,""
"1167708444",0,""
"1163049545",0,""
"1209603450",0,""
"400299386",0,""
"690209797",0,""
"806318923",0,""
"1149996213",0,""
"788106430",0,""
"751370585",1,"201705"
"369033561",0,""
"722031804",0,""
"286859734",0,""
"10640513",0,""
"1157651585",0,""
"746139364",1,"201608"
"116424793",0,""
"782875209",0,""
"26428855",0,""
"1207440762",0,""
"690144261",0,""
"406030869",0,""
"777716048",0,""
"804156235",0,""
"358976702",0,""
"824770215",0,""
"1155488897",0,""
"1175269092",0,""
"398709020",0,""
"1163383068",0,""
"748302052",0,""
"785037897",0,""
"58267002",0,""
"21531157",0,""
"876005216",0,""
"779878736",0,""
"345017525",0,""
"643024558",0,""
"1129382233",0,""
"1450052364",0,""
"395456228",0,""
"1178521884",0,""
"777793252",0,""
"5225033",0,""
"28775802",0,""
"73405818",0,""
"801344021",0,""
"764739920",1,"201702"
"1191575216",0,""
"1236205232",1,"201607"
"643483310",1,"201707"
"371952830",1,"201608"
"1144521049",1,"201707"
"1189151065",0,""
"368777242",0,""
"395896806",0,""
"440526822",1,"201609"
"403790977",0,""
"1170187135",0,""
"1154398793",0,""
"355723910",1,"201608"
"71243130",0,""
"1157133803",0,""
"416844309",0,""
"843811349",0,""
"1234042544",0,""
"1197306699",0,""
"643417774",1,"201603"
"760021337",0,""
"813956775",0,""
"1196293799",1,"201703"
"1142358361",0,""
"1186988377",0,""
"769326759",0,""
"753276954",0,""
"11397094",0,""
"1278962063",0,""
"401628289",1,"201706"
"1172349823",0,""
"791859484",0,""
"399781604",0,""
"1174196508",0,""
"782118628",0,""
"737488612",1,"201607"
"1156561481",0,""
"406787450",0,""
"690406405",0,""
"841648661",0,""
"812806987",0,""
"749964478",1,"201607"
"367627454",0,""
"391571430",0,""
"1174512511",0,""
"1129882495",0,""
"407359772",0,""
"116228185",0,""
"394050121",0,""
"66917754",0,""
"726597968",0,""
"763333813",0,""
"810644299",0,""
"1145670837",0,""
"380996789",0,""
"643286702",0,""
"373358937",0,""
"721638588",0,""
"372107238",0,""
"380001409",0,""
"762338433",0,""
"1178188361",0,""
"413514313",0,""
"47453562",0,""
"876332896",0,""
"1173029200",1,"201705"
"1210252976",1,"201704"
"18123957",0,""
"355830965",1,"201607"
"418673474",0,""
"923387063",0,""
"793116327",0,""
"286400982",0,""
"414574566",0,""
"1142512769",0,""
"423571172",0,""
"116883545",0,""
"798014025",0,""
"1180351049",1,"201701"
"415677001",0,""
"1192301946",0,""
"382997882",0,""
"373781995",0,""
"773229077",0,""
"390892053",0,""
"817859093",0,""
"1175191888",0,""
"748224848",0,""
"1167297717",0,""
"402623669",0,""
"642631342",1,"201607"
"1230140226",0,""
"839909031",0,""
"1222246055",0,""
"722162875",0,""
"1176675296",0,""
"405196987",0,""
"396212906",0,""
"362212071",0,""
"1163621964",0,""
"837323188",0,""
"773390769",0,""
"808481514",0,""
"745639005",0,""
"1202781960",0,""
"1135870200",0,""
"377428091",0,""
"4908933",0,""
"395140128",0,""
"1134207968",0,""
"780712618",0,""
"16038570",0,""
"398375594",0,""
"25856436",0,""
"790530484",0,""
"1157890481",0,""
"1149996310",0,""
"2985238",1,"201707"
"751370488",0,""
"777977608",0,""
"286859733",0,""
"761927803",0,""
"2746245",0,""
"1279224208",0,""
"819944480",0,""
"1449659147",0,""
"1173106501",1,"201707"
"782875306",0,""
"366537447",0,""
"398136601",0,""
"60429593",0,""
"23693748",0,""
"875939681",0,""
"1160053169",0,""
"1186493162",0,""
"824770312",0,""
"1176174840",0,""
"1279289744",0,""
"1155488800",0,""
"817781792",1,"201703"
"410595141",0,""
"1163382971",0,""
"748302149",0,""
"785037994",0,""
"1205277977",0,""
"13636889",0,""
"1170110028",0,""
"876005217",0,""
"1184330474",1,"201703"
"389647638",0,""
"356813917",0,""
"783780957",0,""
"364708088",1,"201608"
"826933000",0,""
"1129382136",0,""
"287252949",0,""
"366614651",0,""
"748951675",0,""
"398059397",0,""
"1170627616",0,""
"832920608",0,""
"395456325",0,""
"777793349",0,""
"353561319",0,""
"1236205135",0,""
"329878806",0,""
"10384291",0,""
"287187413",0,""
"1168464928",0,""
"786127904",0,""
"1449986827",0,""
"735326021",0,""
"1218254105",1,"201607"
"738061031",0,""
"26613017",0,""
"71243033",0,""
"766902705",0,""
"1189412431",1,"201704"
"1197306602",0,""
"814969578",0,""
"1141345558",1,"201607"
"1204188067",0,""
"796757085",0,""
"1196293896",0,""
"1186988280",0,""
"769326856",0,""
"753277051",0,""
"393734021",0,""
"401628192",0,""
"782118725",0,""
"737488709",0,""
"740223719",0,""
"69080345",0,""
"875677537",0,""
"769065393",0,""
"812806890",0,""
"3502826",1,"201607"
"794594397",1,"201705"
"757858552",1,"201611"
"1184825592",0,""
"116228186",0,""
"776387242",0,""
"1158724266",0,""
"1179927894",1,"201707"
"394050218",1,"201706"
"1213928729",1,"201706"
"771228081",0,""
"1153565105",0,""
"1229717071",0,""
"1192981226",0,""
"1145670934",1,"201607"
"1340138",1,"201612"
"336366870",0,""
"643286701",0,""
"16872355",1,"201607"
"399209379",1,"201611"
"922797240",0,""
"1200619272",1,"201701"
"721638587",0,""
"286466517",0,""
"372107141",0,""
"416737157",1,"201708"
"1193976800",0,""
"762338336",0,""
"806968352",0,""
"770232507",0,""
"803745605",1,"201607"
"1160463702",0,""
"2823449",0,""
"47453465",1,"201703"
"689751044",0,""
"400948815",0,""
"1173029297",0,""
"355831062",0,""
"642696877",0,""
"36336547",0,""
"418673571",0,""
"728337501",1,"201706"
"1227977635",0,""
"736231672",0,""
"837746440",0,""
"1220083464",0,""
"1118568696",0,""
"793116424",0,""
"394729595",0,""
"1279682960",1,"201609"
"4498400",0,""
"1449200395",0,""
"11289942",0,""
"764013287",0,""
"45290777",0,""
"689685508",0,""
"8554932",0,""
"817858996",0,""
"792854961",0,""
"784960790",0,""
"20286742",0,""
"357993750",0,""
"726174813",0,""
"1230140323",0,""
"839909128",0,""
"1116406008",0,""
"722162874",0,""
"286990804",0,""
"397302843",0,""
"14965819",0,""
"1132045253",0,""
"13875855",0,""
"396212879",1,"201610"
"30754161",1,"201701"
"1211766068",1,"201607"
"690275331",1,"201701"
"410356175",0,""
"800587370",0,""
"338529531",0,""
"19035016",0,""
"922862777",0,""
"1202781933",0,""
"12803131",0,""
"785371350",0,""
"116359259",1,"201611"
"835160527",0,""
"416087658",0,""
"1180761706",0,""
"730923414",0,""
"767659259",0,""
"2985211",0,""
"340692219",0,""
"788106360",0,""
"1204944621",0,""
"1178337555",0,""
"761927776",1,"201703"
"385083296",1,"201611"
"2746272",0,""
"429713312",0,""
"1181000645",0,""
"783208662",0,""
"1173106474",0,""
"26428785",0,""
"1207440692",0,""
"398136628",0,""
"358643249",0,""
"788367823",0,""
"1167947313",0,""
"406030799",0,""
"875939682",0,""
"796261994",1,"201705"
"1160053142",0,""
"1178599018",0,""
"804156165",0,""
"23360392",0,""
"741313656",0,""
"358976632",0,""
"764090464",0,""
"1449593610",0,""
"410595114",1,"201707"
"792932138",0,""
"748302122",0,""
"116490331",0,""
"20363919",0,""
"690078723",0,""
"403868111",0,""
"876005218",0,""
"779878806",0,""
"1162215830",0,""
"771984635",0,""
"801993477",0,""
"25523080",0,""
"783780984",0,""
"923059385",1,"201701"
"287252948",0,""
"405953595",0,""
"1170627643",0,""
"1450052362",0,""
"796184790",0,""
"413847766",0,""
"777793322",0,""
"39404913",0,""
"36669903",0,""
"764739990",1,"201607"
"720109974",0,""
"817132293",0,""
"329878779",0,""
"643483308",0,""
"762183955",0,""
"811794157",1,"201607"
"13559712",1,"201604"
"1125557189",1,"201603"
"794022102",0,""
"1162293034",0,""
"397618986",0,""
"738061004",0,""
"26613044",1,"201510"
"71243060",0,""
"843811279",0,""
"759008507",0,""
"814969605",0,""
"1141345531",1,"201702"
"394883976",0,""
"1186988307",0,""
"722293946",1,"201705"
"393734048",0,""
"1278962065",0,""
"19291195",0,""
"1449921290",0,""
"791859414",0,""
"399781674",0,""
"774224527",0,""
"391887503",1,"201606"
"406787380",0,""
"875677538",0,""
"14709640",0,""
"794594424",0,""
"816119533",1,"201702"
"722228410",0,""
"287056340",0,""
"9234336",1,"201608"
"1164139579",0,""
"1129882565",0,""
"784281386",0,""
"352155185",0,""
"794855887",0,""
"839485903",0,""
"875743074",0,""
"1340165",0,""
"1208513416",0,""
"755695891",0,""
"1138032915",1,"201607"
"286466516",0,""
"10229856",1,"201707"
"1279617425",0,""
"2335685",1,"201607"
"1193976773",0,""
"387895510",0,""
"116818011",0,""
"795851407",1,"201512"
"1160463729",0,""
"13452657",0,""
"371619377",1,"201707"
"1180923441",0,""
"820021711",0,""
"18124027",0,""
"642696876",0,""
"772967544",0,""
"923387065",1,"201706"
"736231699",0,""
"1220083437",0,""
"1118568723",0,""
"721573050",1,"201511"
"286400980",0,""
"804805691",0,""
"385732822",0,""
"116883547",0,""
"382997812",0,""
"660788",0,""
"8554959",0,""
"373782065",0,""
"1183086129",0,""
"781123178",0,""
"748224918",0,""
"789017349",0,""
"1167297787",0,""
"642631340",0,""
"1222246125",0,""
"1279093138",0,""
"397302746",0,""
"14965722",0,""
"1449790217",0,""
"741814155",0,""
"1177765136",0,""
"396212976",0,""
"28019054",0,""
"354317970",1,"201703"
"875808611",0,""
"1155727863",0,""
"728760823",0,""
"765496668",0,""
"338529628",0,""
"19035113",0,""
"401372137",1,"201707"
"286925267",0,""
"395140058",0,""
"1159814106",0,""
"406269835",1,"201607"
"116359260",0,""
"398375664",0,""
"28591376",0,""
"25856366",0,""
"798424585",1,"201706"
"806318756",0,""
"21197801",0,""
"788106263",0,""
"1178337458",1,"201512"
"385083199",1,"201707"
"2746175",0,""
"429713215",0,""
"392977370",0,""
"819944410",0,""
"1136370726",0,""
"400871541",0,""
"366537517",0,""
"398136531",1,"201607"
"15799507",0,""
"690144258",0,""
"1167947410",0,""
"796261897",0,""
"777716215",0,""
"1186493092",0,""
"342855004",1,"201612"
"785943575",0,""
"764090561",0,""
"1279289746",0,""
"390814682",0,""
"1138533414",0,""
"410595211",0,""
"792932235",0,""
"748302219",1,"201602"
"785038064",0,""
"1167375088",0,""
"24266000",0,""
"368700205",0,""
"13636819",0,""
"779878903",0,""
"1162215927",0,""
"1176436233",0,""
"801993380",1,"201612"
"1154321756",0,""
"25523177",0,""
"407860201",0,""
"1217164265",0,""
"1209270094",0,""
"1174012082",0,""
"413847669",0,""
"395456395",0,""
"1178521717",0,""
"733163403",0,""
"1152236272",0,""
"73405651",0,""
"690537474",0,""
"1154971282",0,""
"764740087",0,""
"1199469220",0,""
"1139182940",0,""
"374508892",0,""
"754289687",1,"201611"
"922600634",0,""
"1144520882",0,""
"1189150898",0,""
"287187411",0,""
"395896639",1,"201608"
"786127834",1,"201612"
"411684981",1,"201607"
"397619083",0,""
"779956107",0,""
"735326091",0,""
"772061936",0,""
"1154398960",1,"201707"
"7387888",0,""
"26612947",1,"201704"
"71242963",0,""
"690471938",0,""
"34507118",0,""
"799181166",0,""
"875612003",0,""
"807075337",0,""
"1149239799",0,""
"1234042377",0,""
"722272759",0,""
"5665444",0,""
"394884073",0,""
"369789975",0,""
"1196293966",0,""
"1142358194",0,""
"393733951",0,""
"438363967",0,""
"401628122",1,"201601"
"1449921289",0,""
"1164455819",1,"201607"
"782118795",1,"201607"
"9550576",0,""
"357886765",0,""
"406787283",0,""
"690406402",0,""
"1151402487",0,""
"1231879689",0,""
"1195143844",0,""
"334204252",0,""
"1206350825",0,""
"375521458",0,""
"816119630",0,""
"1198456654",1,"201703"
"1140195506",0,""
"373102785",0,""
"391571263",0,""
"1449855753",0,""
"407359605",0,""
"739651467",0,""
"1158724336",0,""
"11713264",0,""
"394050288",0,""
"66917587",0,""
"352155282",0,""
"794855790",0,""
"839485806",0,""
"1153565175",0,""
"1192981156",0,""
"810644132",0,""
"380996956",0,""
"399209449",0,""
"792431639",0,""
"922797242",1,"201703"
"1200619342",0,""
"1138032818",0,""
"1279617426",1,"201707"
"806968282",0,""
"421408651",0,""
"1152569461",0,""
"116818012",0,""
"795851504",0,""
"379513645",0,""
"1194464467",1,"201606"
"385160403",0,""
"2823379",0,""
"47453395",0,""
"1180923538",0,""
"820021614",1,"201512"
"876332899",1,"201611"
"400948745",0,""
"790692343",0,""
"1173029367",1,"201608"
"1210252809",0,""
"782798172",0,""
"791179940",0,""
"1227977705",1,"201707"
"346000407",0,""
"353894578",0,""
"761278347",0,""
"11289872",0,""
"1192301779",0,""
"382997715",0,""
"773228910",0,""
"817858926",0,""
"398786057",0,""
"748225015",0,""
"402623836",0,""
"642631339",0,""
"726174743",0,""
"1230140393",0,""
"839909198",0,""
"748687124",0,""
"389408346",0,""
"7071322",0,""
"1176675595",0,""
"824269557",0,""
"1132045579",0,""
"787533712",0,""
"1168781424",1,"201610"
"405196688",0,""
"741814384",0,""
"116293733",0,""
"1177764907",0,""
"362212370",0,""
"20124654",0,""
"28018825",0,""
"792692873",0,""
"1163622263",0,""
"383159873",0,""
"363301682",0,""
"753532877",0,""
"371195853",1,"201607"
"775815219",0,""
"759765414",0,""
"431875674",0,""
"1178838283",0,""
"1134208267",0,""
"788607088",1,"201612"
"1175602219",0,""
"364375058",0,""
"62591982",0,""
"416087332",1,"201606"
"1180761380",0,""
"1225391396",1,"201601"
"1188655551",0,""
"21198030",0,""
"361138994",0,""
"751370189",0,""
"822607923",0,""
"722031792",0,""
"1279224219",0,""
"1449659136",0,""
"1165545360",0,""
"1165212629",1,"201707"
"18201557",0,""
"748874770",0,""
"358643575",0,""
"832997513",0,""
"1178598692",0,""
"1223228708",0,""
"804155839",0,""
"387485249",0,""
"358976306",1,"201607"
"824770611",1,"201607"
"780140595",0,""
"721966256",0,""
"764090790",0,""
"583258",0,""
"427550298",0,""
"8477429",0,""
"398708624",0,""
"410595440",1,"201612"
"1163382672",0,""
"116490341",0,""
"785038293",1,"201707"
"1167375317",1,"201607"
"1171276843",1,"201511"
"402701269",0,""
"360806263",0,""
"786204809",0,""
"411761956",0,""
"1162216156",0,""
"1221066020",0,""
"735249116",0,""
"801993151",0,""
"389647937",0,""
"345017921",0,""
"364707789",0,""
"826933299",0,""
"1209270323",0,""
"1129381837",0,""
"287252938",0,""
"398059098",0,""
"15722074",1,"201707"
"442689114",0,""
"23616245",1,"201512"
"1450052352",1,"201611"
"1178521488",0,""
"1186415659",0,""
"5225429",0,""
"387562453",0,""
"39404587",0,""
"735898642",0,""
"411112430",0,""
"28775406",1,"201612"
"73405422",0,""
"690537465",1,"201612"
"419006601",1,"201601"
"845973641",0,""
"875546476",0,""
"809237796",0,""
"764740316",0,""
"1191574820",0,""
"720110300",0,""
"1139183169",1,"201605"
"379846605",0,""
"440526426",0,""
"786127605",0,""
"779956336",0,""
"116097125",0,""
"1184252971",0,""
"355724306",1,"201607"
"1218253806",0,""
"799180937",0,""
"807075108",0,""
"1149240028",0,""
"643417762",0,""
"394884302",0,""
"796756786",0,""
"1186987981",0,""
"722293936",0,""
"370940326",0,""
"1166301941",0,""
"1127720203",0,""
"1156561877",0,""
