"EID","CaseID","CaseDate","CaseAmount"
"680931246","100384861","2015年04月","20200"
"808231370","67905504","2013年07月","4500"
"441062434","92707487","2014年09月","508700"
"441062434","91786007","2014年07月","776400"
"441062434","91785973","2014年07月","4050000"
"441062434","85061214","2014年07月","776400"
"441062434","85061029","2014年07月","4050000"
"441062434","43523933","2012年11月","2500"
"404428311","87438497","2014年09月","9236100"
"404428311","68279801","2013年11月","246800"
"404428311","91909692","2014年09月","9236100"
"404428311","60631174","2013年03月","11300000"
"1174212262","83558324","2014年02月","6700"
"1174212262","76428998","2014年02月","6700"
"1174212262","66086039","2013年05月","35"
"806781268","100384935","2015年04月","34000"
"806781268","103028613","2015年04月","34000"
"806781268","100384939","2015年04月","42900"
"806781268","103028622","2015年04月","36200"
"806781268","100384937","2015年04月","36200"
"409758342","101092934","2015年05月","10000"
"409758342","62142674","2013年05月","46600"
"173507098","98097521","2015年02月","54100"
"173507098","99082568","2015年03月","600000"
"173507098","99545735","2015年04月","804500"
"173507098","108764942","2015年06月","100000"
"885200765","85045211","2014年05月","80000000"
"885200765","91905767","2014年10月","11200"
"885200765","97814100","2014年05月","80000000"
"885200765","91662916","2014年08月","724500"
"885200765","85272112","2014年08月","724500"
"141684406","100516277","2015年04月","0"
"141684406","106144294","2015年04月","0"
"141684406","104999396","2015年04月","0"
"141684406","99032472","2015年01月","3836300"
"1201288490","60470822","2013年01月","4300"
"1201288490","76433420","2013年07月","15600"
"1201288490","60979872","2012年12月","58000"
"6188335","91759302","2014年10月","8700"
"4050929","85065551","2014年08月","313000"
"4050929","110583162","2015年08月","25668800"
"4050929","106927165","2015年08月","25668800"
"1322012626","91812598","2014年07月","5100"
"1205752224","74999967","2014年01月","252500"
"518031726","85065964","2014年08月","206600"
"518031726","85061354","2014年08月","2200"
"518031726","91786085","2014年08月","2200"
"518031726","91786195","2014年08月","206600"
"1184188062","75005285","2014年01月","1491000"
"1133362525","75061643","2014年02月","5000"
"1133362525","81317874","2014年02月","5000"
"1385530177","75070437","2014年01月","3000"
"478321545","99587141","2015年04月","302900"
"478321545","98522567","2015年03月","5400"
"390906822","85053475","2014年04月","7200"
"390906822","73327071","2013年11月","9000"
"1246280657","42264132","2012年09月","5100"
"1246280657","42263703","2012年09月","13800"
"282197478","101170389","2015年05月","82800"
"1186644997","60935968","2013年03月","0"
"1186644997","110581360","2015年06月","23200"
"1286459183","106320624","2015年08月","274100"
"397229104","100177788","2015年04月","99900"
"1323811984","61031932","2013年01月","3100"
"1323811984","61031537","2013年01月","3100"
"1323811984","61031786","2013年01月","3100"
"1323811984","61031004","2013年01月","3100"
"1323811984","61033375","2013年01月","3100"
"1323811984","61033749","2013年01月","3100"
"1323811984","61030564","2013年01月","3100"
"1323811984","61032824","2013年01月","3100"
"1323811984","61030792","2013年01月","3100"
"1323811984","61033042","2013年01月","3100"
"1323811984","61033558","2013年01月","3100"
"533209940","67910462","2013年06月","9000"
"533209940","67910464","2013年06月","4700"
"533209940","61710600","2013年05月","4300"
"533209940","67910460","2013年06月","25400"
"533209940","91745738","2014年04月","25000"
"533209940","108753995","2015年06月","24900"
"533209940","61710362","2013年05月","27300"
"533209940","62330213","2013年06月","7100"
"533209940","62330215","2013年06月","153000"
"533209940","62017670","2013年06月","19200"
"533209940","62017610","2013年06月","6600"
"533209940","73351364","2013年09月","8400"
"533209940","73356265","2013年06月","38000"
"533209940","67910466","2013年06月","12800"
"533209940","67910472","2013年06月","29100"
"533209940","61710307","2013年05月","14300"
"533209940","67909854","2013年06月","28400"
"533209940","67910470","2013年06月","13400"
"533209940","61520204","2013年04月","40500"
"533209940","79325011","2014年04月","25000"
"533209940","81379711","2014年05月","46200"
"533209940","73328256","2013年07月","46200"
"533209940","73328261","2013年07月","13100"
"533209940","73328263","2013年07月","6600"
"533209940","73328271","2013年07月","12300"
"533209940","73328267","2013年07月","23900"
"533209940","73328269","2013年07月","42500"
"533209940","73356257","2013年06月","98400"
"533209940","73353537","2013年10月","14700"
"913213771","103013289","2015年06月","6000000"
"913213771","102527356","2015年06月","6000000"
"358308983","104394747","2015年05月","431100"
"358308983","106335915","2015年05月","431100"
"358308983","102377918","2015年05月","431100"
"227277150","75072564","2014年01月","30000"
"227277150","91809403","2012年09月","43600"
"305683742","85058592","2014年07月","31400"
"305683742","93762398","2014年07月","31400"
"305683742","101171853","2015年02月","71700"
"536388193","101935022","2015年02月","348000"
"417497424","108949272","2015年08月","6300"
"417497424","106297871","2015年08月","6300"
"314071502","101656917","2015年05月","94400"
"314071502","109152348","2015年05月","94400"
"314071502","99273284","2015年03月","90000"
"317294826","43597312","2012年10月","112400"
"1205752667","91710250","2014年06月","6500"
"1205752667","91783631","2014年06月","6500"
"1205752667","93815574","2014年12月","3200"
"1205752667","87435820","2014年06月","6500"
"446887306","75005283","2014年01月","35"
"446887306","81335351","2014年01月","1577200"
"446887306","75002475","2014年01月","1577200"
"369564116","76441133","2014年02月","12300"
"369564116","79623028","2014年02月","12300"
"786204809","75013750","2013年12月","105400"
"786204809","80058934","2013年12月","105400"
"807075108","62330943","2013年03月","14000"
"559486260","85508853","2014年08月","21500"
"163144594","73328870","2013年10月","52800"
"1091331094","97817843","2014年06月","42900"
"131854981","76448282","2014年03月","112000"
"131854981","93760469","2014年03月","112000"
"131854981","97770725","2014年03月","150400"
"131854981","79629592","2014年03月","112000"
"131854981","79629594","2014年03月","150400"
"131854981","76448284","2014年03月","150400"
"877366365","85042965","2014年02月","111400"
"877366365","97803954","2014年02月","111400"
"877366365","81304171","2013年09月","94800"
"877366365","75060253","2014年02月","111400"
"1081952302","91668001","2014年08月","29500"
"1081952302","85272697","2014年08月","29500"
"1090965493","103029267","2015年05月","61900"
"1090965493","100868795","2015年05月","61900"
"1090965493","101737912","2015年05月","61900"
"281763381","106298588","2015年08月","3100"
"281763381","108761018","2015年08月","3100"
"688229174","67765289","2013年08月","27500"
"488851157","81304833","2013年12月","18300"
"488851157","75020584","2013年12月","18300"
"410159724","104247587","2015年07月","78400"
"410159724","105252480","2015年08月","900"
"386712615","87767287","2014年09月","2500"
"260037396","87438235","2013年12月","10000"
"260037396","61407067","2013年03月","7200"
"260037396","87438233","2013年12月","57300"
"260037396","97742235","2015年03月","323200"
"903472959","60055379","2012年12月","44200"
"903472959","42473120","2012年10月","313300"
"777381852","108845245","2015年08月","170900"
"777381852","106712358","2015年08月","170900"
"777381852","108845243","2015年08月","58300"
"777381852","106712354","2015年08月","58300"
"490451096","67913564","2013年06月","17300"
"59498176","91718137","2013年06月","1620000"
"904253724","91899512","2014年09月","0"
"904253724","97796898","2014年09月","0"
"1300581871","81473941","2014年06月","13000000"
"1300581871","65527674","2013年07月","0"
"1300581871","65470483","2013年07月","0"
"1300581871","65470509","2013年07月","0"
"481952177","81320394","2014年03月","62100"
"481952177","76432999","2014年03月","60300"
"481952177","81320408","2014年03月","60300"
"481952177","76433001","2014年03月","10000"
"481952177","76433009","2014年03月","8500"
"481952177","81320396","2014年03月","10000"
"481952177","81320384","2014年03月","8500"
"481952177","92780441","2014年12月","30000"
"481952177","76433013","2014年03月","60200"
"481952177","76433003","2014年03月","62100"
"481952177","81320383","2014年03月","60200"
"898802569","104416920","2015年07月","20900"
"898802569","104469183","2015年07月","20900"
"473950112","82326178","2013年12月","382200"
"473950112","80345660","2014年01月","829700"
"473950112","108264037","2014年10月","203300"
"473950112","83573580","2014年06月","0"
"473950112","77254669","2013年12月","382200"
"473950112","75076786","2014年01月","829700"
"473950112","77253935","2013年09月","829700"
"260037334","98104424","2015年02月","328100"
"260037334","108994951","2015年02月","328100"
"289659978","76435689","2014年03月","110800"
"289659978","85047827","2014年03月","110800"
"1383266171","97816896","2014年06月","51600"
"1383266171","93699305","2014年12月","51600"
"1005993272","98520914","2015年03月","493800"
"1005993272","97983962","2014年12月","612400"
"1368716779","99565399","2015年04月","5000"
"1368716779","85477772","2014年08月","16400"
"1368716779","61239637","2013年04月","13700"
"1025486999","96712248","2015年01月","3619300"
"1025486999","96719650","2015年02月","100000"
"225013109","76427021","2013年12月","57500"
"516354790","42238855","2012年09月","28000"
"24868773","75064883","2014年01月","10000"
"791759279","109150322","2015年04月","276300"
"516526696","97809492","2014年04月","29700"
"516526696","91707768","2014年04月","29700"
"516526696","87434872","2014年04月","29700"
"173697674","83562928","2014年06月","2300"
"135191184","66083031","2013年02月","9400"
"384521102","102502969","2015年05月","19500"
"384521102","101092699","2015年05月","19500"
"384521102","103029706","2015年05月","19500"
"384521102","97924733","2015年03月","18700"
"317526925","126361122","2015年05月","4277800"
"981703763","85053443","2014年04月","24300"
"981703763","91765197","2014年08月","13300"
"981703763","97820725","2014年08月","13300"
"1092134155","109156378","2015年08月","637400"
"1092134155","97924700","2015年03月","22590900"
"1092134155","108812941","2015年03月","22590900"
"1092134155","105604794","2015年08月","637400"
"1092134155","107503347","2015年03月","25980300"
"1092134155","97924707","2015年03月","25980300"
"472815505","108832047","2015年06月","8300"
"343296819","62156313","2013年01月","40400"
"547536063","85070275","2014年08月","0"
"547536063","80313678","2013年05月","172000"
"855576515","105270011","2015年07月","467100"
"855576515","101688481","2015年02月","386200"
"855576515","98102953","2015年02月","386200"
"245019056","80068388","2014年02月","6600"
"245019056","76427721","2014年02月","6600"
"101521504","103010329","2015年06月","1210000"
"101521504","99843351","2015年04月","1210000"
"101521504","104354373","2015年07月","0"
"282977785","67910490","2013年06月","26500"
"360122866","76430899","2014年02月","40600"
"360122866","83558451","2014年02月","40600"
"1043505890","91779540","2014年03月","68900"
"1043505890","85043195","2014年02月","23300"
"1043505890","97804559","2014年02月","23300"
"1043505890","62331092","2013年04月","60000"
"1043505890","76428709","2014年02月","23300"
"1043505890","92401759","2014年10月","94300"
"1043505890","97807796","2014年03月","68900"
"1043505890","79273647","2014年03月","68900"
"1043505890","73349636","2013年07月","31900"
"645360367","76455533","2014年01月","213600"
"1084293788","43175385","2012年10月","0"
"1084293788","43175444","2012年10月","0"
"1084293788","43175397","2012年10月","0"
"1084293788","43175369","2012年10月","0"
"1084293788","43175404","2012年10月","0"
"1084293788","43175438","2012年10月","0"
"1084293788","43175435","2012年10月","0"
"1084293788","43175410","2012年10月","0"
"1084293788","43175432","2012年10月","0"
"1084293788","43175429","2012年10月","0"
"1084293788","43175426","2012年10月","0"
"1084293788","43175418","2012年10月","0"
"1084293788","43175388","2012年10月","0"
"1084293788","43175391","2012年10月","0"
"1084293788","43175400","2012年10月","0"
"1084293788","43153466","2012年10月","50"
"1084293788","43175366","2012年10月","0"
"1084293788","43175413","2012年10月","0"
"1084293788","100844641","2015年04月","0"
"1084293788","43175380","2012年10月","0"
"1084293788","43175423","2012年10月","0"
"1084293788","43175375","2012年10月","0"
"1084293788","43175394","2012年10月","0"
"1084293788","43175441","2012年10月","0"
"354720816","101482025","2014年10月","141600"
"354720816","97793618","2014年10月","141600"
"279957621","105269003","2015年07月","8996100"
"279957621","105268995","2015年07月","8996100"
"279957621","105269016","2015年07月","8996100"
"279957621","104524294","2015年07月","8996100"
"279957621","104526279","2015年07月","8996100"
"279957621","104526269","2015年07月","7964600"
"279957621","108834007","2015年07月","8996100"
"279957621","108834049","2015年07月","8996100"
"279957621","96515637","2015年01月","12102100"
"279957621","105268987","2015年07月","8996100"
"279957621","108834021","2015年07月","8996100"
"279957621","104526289","2015年07月","8996100"
"279957621","104524310","2015年07月","8996100"
"279957621","104524302","2015年07月","8996100"
"279957621","108834031","2015年07月","8996100"
"279957621","105268979","2015年07月","8996100"
"279957621","108833999","2015年07月","7964600"
"937424398","99545847","2015年04月","214600"
"937424398","99915528","2015年04月","97200"
"937424398","99547190","2015年04月","50600"
"937424398","99274093","2015年03月","82000"
"937424398","99915522","2015年04月","34400"
"937424398","99915514","2015年04月","50600"
"937424398","99915520","2015年04月","44500"
"937424398","99547186","2015年04月","51200"
"937424398","99915536","2015年04月","263100"
"937424398","99545841","2015年04月","311800"
"937424398","99915530","2015年04月","123800"
"937424398","99547179","2015年04月","4900"
"937424398","99547193","2015年04月","56500"
"937424398","99588419","2015年04月","195800"
"937424398","99915518","2015年04月","18500"
"937424398","99915532","2015年04月","50600"
"937424398","99547183","2015年04月","14800"
"937424398","99915556","2015年04月","526300"
"937424398","99915516","2015年04月","172700"
"937424398","99547198","2015年04月","83700"
"937424398","99915526","2015年04月","341200"
"937424398","99915534","2015年04月","35300"
"937424398","99915563","2015年04月","104700"
"937424398","99915561","2015年04月","64800"
"937424398","99915524","2015年04月","82300"
"937424398","99545843","2015年04月","151800"
"937424398","99636081","2015年04月","279700"
"107699618","85075292","2014年08月","3800"
"107699618","97821522","2014年08月","3800"
"107699618","97821510","2014年08月","13600"
"107699618","85075283","2014年08月","13600"
"1021166534","61985451","2013年05月","1805400"
"278409378","101230603","2015年05月","5400"
"507855523","99273213","2015年03月","0"
"507855523","99273209","2015年03月","0"
"598366192","103026619","2015年06月","330800"
"598366192","102351958","2015年06月","330800"
"598366192","106131416","2015年07月","1730400"
"651428185","85048029","2014年04月","248300"
"1443505124","87369180","2014年08月","60000"
"1443505124","87369178","2014年08月","21000"
"1443505124","91712452","2014年08月","21000"
"1443505124","91712384","2014年08月","30000"
"1443505124","91712458","2014年08月","60000"
"1443505124","108951520","2015年06月","39000"
"1443505124","91712172","2014年08月","18000"
"1443505124","91712378","2014年08月","10500"
"1443505124","91712371","2014年08月","15000"
"1443505124","97818525","2014年08月","21000"
"1443505124","108822713","2015年06月","70000"
"1443505124","87369157","2014年08月","15000"
"1443505124","87369159","2014年08月","10500"
"1443505124","87369108","2014年08月","18000"
"1443505124","87369162","2014年08月","30000"
"363737231","85061484","2014年08月","32100"
"363737231","91757823","2014年08月","32100"
"1055392527","99619266","2015年04月","193900"
"495395136","99635251","2015年04月","47200"
"495395136","99635255","2015年04月","52900"
"495395136","101732560","2015年04月","37100"
"495395136","108950447","2015年04月","35200"
"495395136","108950442","2015年04月","47200"
"495395136","92772517","2014年11月","54000"
"495395136","99635327","2015年04月","37100"
"495395136","108950449","2015年04月","52900"
"495395136","99635253","2015年04月","35200"
"495395136","108950488","2015年04月","37100"
"760500407","62093424","2013年04月","10000"
"760500407","75001008","2014年01月","65900"
"760500407","67903822","2013年06月","52000"
"2985537","73325234","2013年10月","100000"
"2985537","76427023","2013年12月","444900"
"2985537","73319298","2013年03月","6220600"
"2985537","62658713","2013年01月","937100"
"2985537","60874496","2013年01月","33500"
"2985537","60874918","2013年01月","33500"
"2985537","76297494","2013年07月","5370000"
"2985537","72367061","2013年07月","100000"
"2985537","73832834","2014年01月","30000"
"2985537","61290660","2013年03月","33500"
"2985537","61290706","2013年03月","33500"
"2985537","75027696","2014年01月","1117800"
"2985537","101481155","2015年03月","773500"
"2985537","101672475","2014年12月","30000"
"2985537","100536742","2015年04月","398400"
"2985537","99273138","2015年03月","773500"
"2985537","62661711","2013年07月","469000"
"2985537","87772469","2014年06月","0"
"2985537","80297540","2013年12月","444900"
"1148354251","105738656","2015年08月","42700"
"1148354251","110282336","2015年08月","42700"
"1108963838","44334946","2012年12月","188100"
"1108963838","76452755","2014年03月","100000"
"1108963838","62087504","2013年05月","4508700"
"1108963838","75001959","2014年01月","223500"
"1108963838","97924514","2015年03月","456500"
"1108963838","98909940","2015年03月","1251800"
"1108963838","106294487","2015年08月","7795700"
"1108963838","108894003","2015年01月","1402200"
"1108963838","110505209","2015年03月","456500"
"1108963838","91727151","2014年06月","1420300"
"1108963838","97845808","2015年03月","6400"
"1108963838","77407576","2014年03月","1581500"
"1108963838","76549463","2014年03月","376600"
"1108963838","97981497","2014年12月","636500"
"1108963838","104516778","2015年07月","2236400"
"1108963838","81333114","2014年05月","3121900"
"1108963838","75003566","2013年12月","2403500"
"1108963838","91749068","2014年07月","425200"
"1108963838","42752629","2012年10月","384000"
"1108963838","61327432","2013年01月","93700"
"1108963838","62158205","2012年12月","1983600"
"1108963838","60354161","2013年01月","500600"
"1108963838","60066056","2013年01月","32100"
"1108963838","61592418","2013年05月","2211900"
"1108963838","61795621","2013年05月","0"
"1108963838","72841212","2013年12月","2299000"
"1108963838","63543912","2013年08月","4800"
"1108963838","76455884","2014年01月","14650000"
"1108963838","87375402","2014年06月","1420300"
"1108963838","98628172","2015年03月","364300"
"1108963838","111847150","2015年03月","4244800"
"1108963838","97767439","2014年11月","2900"
"943066297","81319223","2014年02月","20000"
"943066297","76430650","2014年02月","20000"
"943066297","103030505","2015年05月","3500"
"943066297","76430540","2014年02月","7200"
"943066297","101817547","2015年05月","3500"
"943066297","81319137","2014年02月","7200"
"610623108","61430756","2013年04月","173300"
"29689506","76440982","2014年02月","20500"
"33546087","106072867","2015年08月","0"
"585710157","102932873","2015年06月","4000"
"116066340","67689525","2013年08月","35500"
"258538885","97936174","2014年10月","7500"
"258538885","99040855","2014年10月","7500"
"258538885","91750145","2014年10月","7500"
"258538885","101684765","2014年10月","7500"
"258538885","91750150","2014年10月","3800"
"258538885","91750154","2014年10月","7500"
"263729264","60474032","2012年12月","42400"
"1285353818","106055276","2015年07月","0"
"651298668","91714889","2014年01月","6720400"
"651298668","72994610","2014年01月","6720400"
"651298668","87436648","2014年01月","6720400"
"1329965142","73341837","2013年07月","160100"
"1329965142","99030716","2014年12月","68400"
"1042320794","93537558","2014年12月","1600"
"1042320794","99034801","2014年12月","1600"
"1042320794","99034956","2014年12月","2200"
"1042320794","97934063","2014年12月","2100"
"1042320794","99618828","2015年04月","10016400"
"1042320794","100643839","2015年04月","126300"
"1029041973","111891352","2015年08月","950500"
"1029041973","105250804","2015年08月","950500"
"23705899","61829567","2013年03月","10600"
"23705899","106067133","2015年08月","1300700"
"1303008188","87439447","2014年09月","1200"
"1303008188","87439443","2014年09月","4300"
"1303008188","91721423","2014年04月","16900"
"1303008188","91723825","2014年09月","10700"
"1303008188","91723815","2014年09月","1900"
"1303008188","91723820","2014年09月","1200"
"1303008188","91723806","2014年09月","4300"
"1303008188","87439445","2014年09月","1900"
"1303008188","87439449","2014年09月","10700"
"1303008188","87438547","2014年04月","16900"
"787935745","99491637","2015年03月","4221600"
"392169615","104924491","2015年07月","3100"
"392169615","109155645","2015年07月","3100"
"392169615","103624072","2015年06月","4600"
"392169615","104924487","2015年07月","2600"
"392169615","105312498","2015年07月","4100"
"392169615","109155635","2015年07月","4100"
"392169615","104924489","2015年07月","4100"
"698482282","105902586","2015年08月","102300"
"364208977","85045432","2014年06月","40100"
"481254164","101391598","2015年05月","0"
"481254164","90914036","2014年12月","9251700"
"473172369","91912643","2014年10月","52700"
"473172369","97807528","2014年10月","52700"
"473172369","42683502","2012年10月","450000"
"473172369","42683298","2012年10月","450000"
"1306757653","61068901","2012年12月","12600"
"1382099699","104470017","2015年01月","37800"
"1382099699","105248827","2015年01月","37800"
"1382099699","92560994","2014年10月","37800"
"238452427","106067181","2015年08月","76000"
"238452427","101687569","2015年02月","706100"
"70186341","108907941","2015年08月","54800"
"70186341","105605502","2015年08月","54800"
"70186341","64326422","2013年07月","141000"
"70186341","65373194","2013年06月","1100"
"70186341","61887034","2013年05月","115400"
"70186341","61979081","2013年05月","19300"
"70186341","75062097","2014年01月","6100"
"70186341","64213441","2013年08月","319900"
"70186341","71227369","2013年12月","12300"
"70186341","101056230","2015年05月","59100"
"70186341","78345289","2014年04月","532100"
"70186341","44541402","2012年12月","2000"
"70186341","104578095","2015年07月","107600"
"70186341","113259922","2014年08月","27500"
"70186341","43136493","2012年10月","111100"
"70186341","85479770","2014年09月","1400"
"70186341","97095243","2014年12月","154900"
"70186341","103513934","2015年06月","29500"
"70186341","104145716","2015年07月","242200"
"70186341","101194322","2015年04月","60400"
"70186341","99344378","2015年03月","170700"
"70186341","73686816","2013年12月","12500"
"70186341","42854502","2012年10月","151700"
"70186341","105010021","2015年07月","531500"
"70186341","73639318","2014年01月","209700"
"174653095","61222041","2013年03月","200000"
"174653095","99635347","2015年04月","22800"
"174653095","92780515","2014年12月","805900"
"174653095","109791129","2015年01月","119000"
"174653095","108839024","2015年04月","22800"
"174653095","101732631","2015年04月","22800"
"1015252550","75008302","2013年12月","1100"
"1015252550","85061402","2014年08月","9400"
"1015252550","97788848","2014年08月","9400"
"364708018","91874148","2014年10月","110000"
"466153339","76459923","2014年03月","16400"
"466153339","92422075","2014年07月","11400"
"635994945","70732916","2013年01月","38200"
"1138521422","85056752","2014年07月","2900"
"1063061540","61453264","2013年01月","205200"
"1063061540","61453270","2013年01月","26400"
"1063061540","85068287","2014年08月","248500"
"679282408","81470281","2014年06月","130947400"
"679282408","81470285","2014年06月","79547000"
"679282408","60497146","2013年02月","130947400"
"679282408","102501580","2015年06月","40000"
"679282408","102503942","2015年06月","50000"
"679282408","99618963","2015年04月","240000"
"679282408","61060644","2013年03月","100685400"
"679282408","102503945","2015年06月","50000"
"679282408","60497372","2013年02月","79547000"
"679282408","102503936","2015年06月","50000"
"895103154","85041809","2014年06月","21700"
"296494351","66080090","2012年10月","25500"
"717285803","44497652","2012年11月","105000"
"717285803","112412309","2015年04月","2413700"
"717285803","110582412","2015年03月","50000"
"717285803","98623204","2015年03月","50000"
"717285803","99587811","2015年04月","2413700"
"1150617931","75062316","2014年01月","0"
"389651631","80145840","2014年05月","1014600"
"389651631","85076534","2014年08月","22400"
"389651631","85076530","2014年08月","43300"
"389651631","85077169","2014年08月","31800"
"389651631","85077171","2014年08月","33600"
"389651631","85076547","2014年08月","30300"
"389651631","85076517","2014年08月","33600"
"389651631","85076522","2014年08月","32300"
"389651631","85076524","2014年08月","26200"
"389651631","85076526","2014年08月","61400"
"389651631","85076528","2014年08月","40300"
"389651631","85076536","2014年08月","22400"
"389651631","85076541","2014年08月","30300"
"389651631","85076543","2014年08月","157300"
"389651631","85076549","2014年08月","25800"
"333273946","91669095","2014年06月","0"
"333273946","85552377","2014年06月","0"
"156038965","91742950","2014年09月","5428500"
"410270681","61885362","2013年05月","4600"
"410270681","61068437","2012年12月","44100"
"701977602","85062868","2014年07月","30000"
"701977602","85062911","2014年07月","37000"
"701977602","85062862","2014年07月","28000"
"701977602","85062883","2014年07月","30000"
"701977602","85062892","2014年07月","20000"
"701977602","85062870","2014年07月","33000"
"701977602","85062881","2014年07月","39000"
"701977602","85062919","2014年08月","31000"
"701977602","85062864","2014年07月","34000"
"701977602","91798326","2014年08月","32000"
"701977602","91832953","2014年07月","37000"
"701977602","91832970","2014年08月","31000"
"701977602","97937393","2014年12月","64500"
"701977602","97925839","2015年03月","78100"
"701977602","99075469","2015年03月","43200"
"701977602","85062878","2014年07月","28000"
"701977602","97925841","2015年03月","42400"
"701977602","99075437","2015年03月","58000"
"701977602","85062856","2014年07月","33300"
"701977602","85062888","2014年07月","37000"
"701977602","85062874","2014年07月","36000"
"701977602","91832960","2014年07月","36000"
"701977602","85062895","2014年07月","37000"
"701977602","85062860","2014年07月","36000"
"701977602","85062899","2014年07月","36000"
"701977602","85062897","2014年07月","38000"
"701977602","85062872","2014年07月","32000"
"701977602","97961520","2014年12月","50000"
"701977602","85062890","2014年07月","35000"
"701977602","85062858","2014年07月","36000"
"701977602","85062866","2014年07月","48000"
"701977602","85062855","2014年08月","32000"
"701977602","85062876","2014年07月","36000"
"701977602","85062885","2014年07月","37000"
"701977602","99075481","2015年03月","42400"
"701977602","93696646","2014年12月","47500"
"701977602","91798358","2014年07月","30000"
"701977602","91798387","2014年07月","32000"
"701977602","91798397","2014年07月","36000"
"701977602","91798457","2014年07月","30000"
"701977602","91798335","2014年07月","33300"
"701977602","91798348","2014年07月","48000"
"701977602","91798444","2014年07月","39000"
"701977602","91798372","2014年07月","33000"
"701977602","91798414","2014年07月","36000"
"701977602","91798428","2014年07月","28000"
"701977602","91832924","2014年07月","35000"
"701977602","93540239","2014年12月","57500"
"701977602","91832918","2014年07月","37000"
"701977602","91832868","2014年07月","36000"
"701977602","91832876","2014年07月","36000"
"701977602","91832885","2014年07月","28000"
"701977602","91832930","2014年07月","20000"
"701977602","91832947","2014年07月","38000"
"701977602","91832939","2014年07月","37000"
"701977602","91832894","2014年07月","34000"
"701977602","91832907","2014年07月","37000"
"701977602","93540236","2014年12月","73500"
"701977602","73372965","2013年07月","44200"
"701977602","97803121","2014年07月","28000"
"701977602","97803135","2014年07月","20000"
"701977602","97803137","2014年07月","37000"
"701977602","97803140","2014年07月","38000"
"701977602","97803115","2014年07月","36000"
"701977602","97803118","2014年07月","36000"
"701977602","106072111","2015年03月","58000"
"258086206","73351213","2013年09月","34200"
"142255082","101733419","2015年04月","2100000"
"142255082","100112144","2015年04月","2100000"
"142255082","108752914","2015年04月","2100000"
"1417800722","106518770","2015年08月","161900"
"410619508","97936447","2014年12月","3900"
"1343505323","73329924","2013年07月","5400"
"1343505323","73329375","2013年06月","8100"
"1343505323","73329922","2013年07月","11000"
"456774299","91756612","2014年06月","20300"
"456774299","104248141","2015年07月","20300"
"1083277841","91768499","2014年10月","272700"
"1083277841","91768158","2014年10月","243200"
"1083277841","62212559","2013年05月","3500"
"891725164","97820991","2014年01月","50000"
"891725164","97999457","2015年01月","10000"
"891725164","67789101","2013年08月","7000"
"891725164","67789104","2013年08月","5000"
"891725164","60993692","2013年02月","3200"
"891725164","75077566","2014年01月","50000"
"891725164","107685099","2015年03月","160700"
"891725164","97744522","2015年03月","160700"
"891725164","80341796","2014年01月","50000"
"913521652","103942063","2015年05月","17000000"
"1301775316","81322806","2014年05月","50600"
"1442350363","76453349","2014年02月","55100"
"1442350363","76453279","2014年02月","2500"
"1186562679","91816654","2014年07月","4500"
"524986287","87442628","2014年09月","66500"
"524986287","91731967","2014年09月","66500"
"693281663","66084576","2013年05月","20100"
"769184411","106926146","2015年08月","70"
"769184411","103945928","2015年03月","0"
"769184411","98629463","2015年03月","0"
"249259957","91874101","2014年09月","10000"
"250688329","61102616","2013年01月","13200"
"471864205","60021631","2012年12月","132600"
"496436898","98094215","2015年02月","25300"
"895180587","101682401","2014年11月","16000"
"895180587","99029999","2014年11月","16000"
"587137697","99545580","2015年04月","140900"
"529470675","91745377","2014年09月","4400"
"1317475995","61791748","2013年05月","3700"
"223278936","99270642","2015年03月","726800"
"223278936","102987385","2015年03月","726800"
"223278936","106518495","2015年08月","555200"
"1413129382","75069310","2014年02月","25500"
"1413129382","80085165","2014年02月","25500"
"144932427","42680192","2012年10月","5200"
"1168622148","97798876","2014年10月","7500"
"1311395637","91874614","2014年11月","71000"
"1175274203","97936640","2014年12月","0"
"775832567","85075256","2014年08月","85500"
"801969433","91784829","2014年07月","22400"
"367359477","104416727","2015年07月","108900"
"367359477","89653096","2014年10月","108900"
"367359477","85059505","2014年06月","92100"
"367359477","60249892","2012年12月","28900"
"1036321016","9306657","2015年08月","204900"
"1036321016","103768823","2015年06月","5144600"
"1036321016","111875497","2015年06月","3000000"
"1036321016","106926746","2015年08月","204900"
"1036321016","96510122","2014年12月","10000000"
"215384827","60886853","2013年01月","90600"
"1172469043","75021138","2013年12月","13201000"
"1172469043","79939286","2013年12月","13201000"
"1172469043","101819234","2015年05月","7864000"
"1209398763","65838355","2012年12月","24500"
"1209398763","98908934","2015年03月","805900"
"756420095","74800089","2014年01月","130000"
"756420095","88509106","2014年10月","166500"
"756420095","92417261","2014年08月","32700"
"756420095","86260645","2014年08月","32300"
"756420095","75020753","2013年12月","253900"
"756420095","76453382","2014年03月","50000"
"756420095","88215522","2014年10月","898700"
"756420095","86604794","2014年08月","32300"
"756420095","85073709","2014年08月","25100"
"756420095","93699351","2014年12月","181000"
"756420095","61859521","2013年05月","131700"
"756420095","42012134","2012年09月","3200"
"756420095","73268897","2014年01月","163400"
"756420095","73325739","2013年09月","206600"
"756420095","78259231","2014年05月","1233700"
"756420095","106926999","2015年08月","27400"
"756420095","108771022","2015年08月","27400"
"756420095","85042794","2013年12月","253900"
"164095481","91745273","2014年08月","4200"
